,HomeTeam,AwayTeam,BbAvH,BbAvD,BbAvA,FTR,AwayTeamGoals,HomeTeamConceded,AwayTeamConceded,HomeTeamGoals,Weekday
2212,West Ham,Southampton,2.85,3.19,2.62,H,1.2,1.2,1.6,1.2,5.0
2213,Arsenal,Stoke,1.31,5.64,9.57,H,0.4,1.4,2.2,2.8,3.0
2214,Chelsea,Tottenham,2.36,3.29,3.12,A,2.0,0.8,0.8,2.0,3.0
2215,Bournemouth,Crystal Palace,2.45,3.39,2.93,D,1.2,1.8,2.0,1.8,2.0
2216,Brighton,Huddersfield,1.86,3.4,4.76,D,0.4,1.8,1.6,1.8,2.0
2217,Everton,Liverpool,4.06,3.65,1.92,D,1.6,1.2,0.8,1.8,2.0
2218,Leicester,Newcastle,1.95,3.45,4.13,A,1.0,0.6,1.6,1.6,2.0
2219,Man City,Man United,1.88,3.69,4.17,A,1.2,0.6,1.0,3.0,2.0
2220,Stoke,Tottenham,9.98,5.28,1.33,A,2.2,1.0,1.0,0.8,2.0
2221,Watford,Burnley,2.33,3.15,3.36,A,1.2,1.0,0.8,2.0,2.0
2222,West Brom,Swansea,2.37,3.15,3.29,D,0.6,2.2,1.6,1.4,2.0
2223,Arsenal,Southampton,1.56,4.32,5.86,H,1.2,1.0,2.2,3.0,5.0
2224,Chelsea,West Ham,1.27,5.83,11.34,D,1.6,1.4,2.6,1.2,5.0
2225,Burnley,Leicester,2.63,3.12,2.91,H,1.6,1.2,1.6,1.0,5.0
2226,Crystal Palace,Brighton,1.89,3.42,4.54,H,0.4,1.4,1.2,1.0,5.0
2227,Huddersfield,Watford,2.63,3.15,2.88,H,0.0,2.0,2.4,1.0,5.0
2228,Liverpool,Bournemouth,1.24,6.52,12.5,H,1.6,1.2,1.6,3.4,5.0
2229,Southampton,Chelsea,4.37,3.61,1.86,A,1.6,1.2,1.8,0.6,5.0
2230,Swansea,Everton,2.53,3.15,3.04,D,0.8,0.8,2.6,1.8,5.0
2231,Tottenham,Man City,2.65,3.52,2.63,A,2.4,0.2,1.2,2.0,5.0
2232,Man United,West Brom,1.19,6.97,17.38,A,0.4,0.4,2.0,2.2,6.0
2233,Newcastle,Arsenal,3.24,3.54,2.22,H,0.8,0.4,1.8,1.4,6.0
2234,West Ham,Stoke,2.0,3.41,3.91,D,0.4,1.0,1.8,1.4,0.0
2235,Brighton,Tottenham,6.27,4.24,1.55,D,2.4,1.2,1.0,2.0,1.0
2236,Bournemouth,Man United,4.84,3.88,1.73,A,1.4,2.0,1.4,1.8,2.0
2237,Burnley,Chelsea,4.31,3.44,1.9,A,1.8,1.0,1.8,1.2,3.0
2238,Leicester,Southampton,2.35,3.4,3.08,D,1.2,1.0,2.4,1.2,3.0
2239,Watford,Crystal Palace,2.9,3.33,2.5,D,1.4,1.0,1.6,1.8,5.0
2240,West Brom,Liverpool,6.79,4.3,1.51,D,1.6,2.4,0.6,1.2,5.0
2241,Arsenal,West Ham,1.54,4.49,5.87,H,1.6,1.2,2.6,2.8,6.0
2242,Man City,Swansea,1.13,8.89,21.51,H,0.6,1.0,1.6,2.8,6.0
2243,Stoke,Burnley,2.28,3.2,3.42,D,1.6,1.4,0.8,0.6,6.0
2244,Everton,Newcastle,2.29,3.25,3.32,H,1.2,1.0,1.8,1.6,0.0
2245,Burnley,Brighton,2.22,3.16,3.6,D,0.8,1.2,1.8,1.4,5.0
2246,Crystal Palace,Leicester,2.05,3.5,3.65,H,1.8,1.8,2.0,1.4,5.0
2247,Huddersfield,Everton,2.56,3.02,3.09,A,1.0,1.2,2.0,1.0,5.0
2248,Liverpool,Stoke,1.31,5.54,9.73,D,0.6,0.6,1.4,3.2,5.0
2249,Newcastle,West Brom,1.86,3.47,4.58,A,0.4,0.4,1.8,1.6,5.0
2250,Southampton,Bournemouth,1.71,3.9,4.88,H,1.4,1.4,2.0,0.8,5.0
2251,Swansea,Chelsea,6.97,4.23,1.5,A,1.4,0.6,2.0,2.0,5.0
2252,Man United,Arsenal,1.44,4.64,7.64,H,0.8,0.6,2.0,1.6,6.0
2253,West Ham,Man City,9.79,5.44,1.32,A,2.4,1.0,0.6,1.4,6.0
2254,Tottenham,Watford,1.15,8.03,18.87,H,0.0,0.6,2.2,2.0,0.0
2255,Brighton,Man United,4.54,3.53,1.86,H,1.6,1.2,1.4,1.6,3.0
2256,Bournemouth,Swansea,2.1,3.5,3.54,H,0.4,2.2,2.4,1.4,5.0
2257,Everton,Southampton,2.88,3.24,2.58,D,0.6,0.8,2.0,1.4,5.0
2258,Leicester,West Ham,2.23,3.39,3.3,A,1.0,1.0,3.2,0.8,5.0
2259,Stoke,Crystal Palace,2.65,3.31,2.74,A,1.2,1.6,1.4,0.8,5.0
2260,Watford,Newcastle,2.37,3.29,3.14,H,1.0,0.8,1.4,1.0,5.0
2261,West Brom,Tottenham,7.54,4.66,1.43,H,2.2,2.2,0.8,1.2,5.0
2262,Arsenal,Burnley,1.55,4.21,6.14,H,1.6,1.2,0.8,2.6,1.0
2263,Chelsea,Liverpool,2.23,3.51,3.23,H,1.4,1.6,1.0,1.4,1.0
2264,Man City,Huddersfield,1.09,11.57,28.0,D,0.6,0.8,1.4,3.2,1.0
2265,Swansea,Southampton,3.04,3.2,2.5,A,0.6,0.8,2.0,1.8,6.0
2266,Chelsea,Huddersfield,1.18,7.37,17.21,D,0.6,1.0,1.0,1.6,2.0
2267,Leicester,Arsenal,3.62,3.78,1.98,H,0.8,1.2,2.0,0.6,2.0
2268,Man City,Brighton,1.13,9.25,21.8,H,0.8,0.8,1.4,2.6,2.0
2269,Tottenham,Newcastle,1.18,7.57,15.42,H,1.0,0.6,1.6,1.6,2.0
2270,West Ham,Man United,4.46,3.74,1.8,D,1.6,1.6,1.2,1.4,4.0
2271,Burnley,Bournemouth,2.18,3.42,3.37,A,1.0,1.0,2.4,1.2,6.0
2272,Crystal Palace,West Brom,1.75,3.82,4.63,H,0.6,1.6,1.2,2.2,6.0
2273,Huddersfield,Arsenal,5.58,4.31,1.58,A,0.8,1.0,2.0,1.0,6.0
2274,Liverpool,Brighton,1.19,7.25,14.69,H,0.8,0.2,1.8,2.8,6.0
2275,Man United,Watford,1.37,5.12,8.21,H,0.0,0.8,2.6,1.6,6.0
2276,Newcastle,Chelsea,5.83,4.05,1.59,H,1.4,0.4,1.2,1.4,6.0
2277,Southampton,Man City,7.39,4.82,1.42,A,3.0,1.4,0.6,1.0,6.0
2278,Swansea,Stoke,1.89,3.67,4.08,A,0.4,0.8,1.0,1.2,6.0
2279,Tottenham,Leicester,1.31,5.74,9.13,H,1.6,0.6,2.6,1.4,6.0
2280,West Ham,Everton,2.37,3.39,3.04,H,1.2,1.6,1.0,1.0,6.0
2281,Man United,Leicester,1.56,3.92,7.06,H,2.2,0.6,2.6,1.4,0.0
2282,Bournemouth,Cardiff,1.88,3.53,4.37,H,1.0,1.8,2.4,1.2,3.0
2283,Fulham,Crystal Palace,2.47,3.35,2.92,A,1.4,1.8,1.0,1.0,3.0
2284,Huddersfield,Chelsea,6.09,3.9,1.61,A,1.2,1.0,1.4,0.2,3.0
2285,Newcastle,Tottenham,3.83,3.4,2.05,A,2.0,0.4,1.0,1.8,3.0
2286,Watford,Brighton,2.36,3.14,3.31,H,0.6,1.0,2.4,1.2,3.0
2287,Wolves,Everton,2.33,3.27,3.23,D,1.4,1.8,1.4,0.8,3.0
2288,Arsenal,Man City,3.83,3.8,1.92,A,2.6,0.6,0.6,3.6,5.0
2289,Liverpool,West Ham,1.25,6.22,12.3,H,1.2,0.0,2.6,2.8,5.0
2290,Southampton,Burnley,1.84,3.43,4.8,D,1.6,1.4,1.6,0.8,5.0
2291,Cardiff,Newcastle,3.14,3.07,2.5,D,0.6,2.6,1.4,1.6,5.0
2292,Chelsea,Arsenal,1.81,3.85,4.29,H,1.0,1.2,1.8,1.2,5.0
2293,Everton,Southampton,1.89,3.44,4.41,H,0.8,0.8,1.4,1.0,5.0
2294,Leicester,Wolves,2.05,3.44,3.77,H,0.8,1.2,2.4,1.0,5.0
2295,Tottenham,Fulham,1.28,5.88,10.92,H,2.0,1.4,1.6,2.2,5.0
2296,West Ham,Bournemouth,2.08,3.53,3.56,A,1.2,1.2,1.8,1.6,5.0
2297,Brighton,Man United,5.19,3.53,1.76,H,1.6,1.0,1.0,1.0,6.0
2298,Burnley,Watford,2.39,3.04,3.34,A,0.0,1.2,2.4,1.2,6.0
2299,Man City,Huddersfield,1.09,11.35,28.36,H,0.4,0.8,1.0,2.2,6.0
2300,Crystal Palace,Liverpool,6.79,4.83,1.44,A,1.0,1.4,1.2,2.6,0.0
2301,Arsenal,West Ham,1.37,5.32,8.1,H,1.0,1.0,2.6,3.0,5.0
2302,Bournemouth,Everton,2.59,3.49,2.7,D,1.6,1.0,1.4,1.4,5.0
2303,Huddersfield,Cardiff,2.32,3.04,3.53,D,0.8,1.6,2.4,0.2,5.0
2304,Liverpool,Brighton,1.16,8.05,18.81,H,0.6,0.0,2.4,3.2,5.0
2305,Southampton,Leicester,2.42,3.22,3.12,A,1.6,1.0,2.8,0.8,5.0
2306,Wolves,Man City,10.84,6.18,1.27,D,2.6,1.8,0.6,1.0,5.0
2307,Fulham,Burnley,1.98,3.36,4.14,H,1.0,2.2,1.6,0.4,6.0
2308,Newcastle,Chelsea,5.25,3.9,1.67,A,1.8,0.8,1.2,1.4,6.0
2309,Watford,Crystal Palace,2.55,3.22,2.92,H,1.6,1.0,0.6,1.4,6.0
2310,Man United,Tottenham,2.56,3.27,2.86,A,1.6,0.6,1.0,1.4,0.0
2311,Brighton,Fulham,2.23,3.37,3.33,D,1.6,1.2,1.6,1.2,1.0
2312,Chelsea,Bournemouth,1.29,5.88,9.9,H,1.4,1.4,1.8,1.4,1.0
2313,Crystal Palace,Southampton,1.95,3.42,4.16,A,1.0,1.2,1.2,2.2,1.0
2314,Everton,Huddersfield,1.51,4.1,7.26,D,0.6,1.0,1.8,1.0,1.0
2315,Leicester,Liverpool,7.32,4.76,1.43,A,1.2,1.0,0.8,1.2,1.0
2316,Man City,Newcastle,1.11,9.76,24.64,H,0.6,1.0,1.0,3.2,1.0
2317,West Ham,Wolves,2.51,3.37,2.86,A,0.8,1.6,2.4,1.2,1.0
2318,Burnley,Man United,5.73,3.72,1.67,A,1.4,1.6,1.2,1.0,4.0
2319,Cardiff,Arsenal,6.0,4.22,1.56,A,1.2,2.4,2.0,1.0,4.0
2320,Watford,Tottenham,5.38,4.13,1.62,H,1.6,0.8,0.8,1.4,4.0
2321,Bournemouth,Leicester,2.42,3.41,2.98,H,1.6,1.2,3.0,1.4,5.0
2322,Chelsea,Cardiff,1.18,7.2,17.53,H,0.2,0.8,1.8,1.6,5.0
2323,Huddersfield,Crystal Palace,3.19,3.11,2.45,A,1.4,1.2,1.0,0.2,5.0
2324,Man City,Fulham,1.12,9.54,21.93,H,1.8,0.6,1.4,3.2,5.0
2325,Newcastle,Arsenal,4.01,3.72,1.91,A,1.6,1.2,2.0,1.4,5.0
2326,Tottenham,Liverpool,2.97,3.62,2.33,A,1.2,1.6,0.8,2.4,5.0
2327,Watford,Man United,4.16,3.55,1.93,A,1.2,0.6,0.8,1.6,5.0
2328,Everton,West Ham,2.03,3.58,3.68,A,1.0,0.6,2.4,1.0,6.0
2329,Wolves,Burnley,1.74,3.55,5.42,H,1.0,1.6,2.2,1.2,6.0
2330,Southampton,Brighton,2.12,3.28,3.75,D,0.2,1.4,2.0,1.0,0.0
2331,Brighton,Tottenham,4.76,3.81,1.75,A,1.4,1.2,1.0,1.6,5.0
2332,Burnley,Bournemouth,2.87,3.32,2.55,H,1.0,1.8,1.8,0.6,5.0
2333,Cardiff,Man City,18.84,7.85,1.16,A,2.2,1.8,0.6,0.8,5.0
2334,Crystal Palace,Newcastle,2.14,3.32,3.68,D,0.4,1.2,1.2,2.0,5.0
2335,Fulham,Watford,2.46,3.43,2.9,D,0.6,2.4,2.0,1.2,5.0
2336,Leicester,Huddersfield,1.61,3.82,6.35,H,0.8,1.0,1.8,1.2,5.0
2337,Liverpool,Southampton,1.2,7.06,15.75,H,1.0,0.0,0.6,2.4,5.0
2338,Man United,Wolves,1.57,4.12,6.09,D,0.8,1.2,2.2,1.0,5.0
2339,Arsenal,Everton,1.46,4.83,6.54,H,1.6,1.2,1.6,3.0,6.0
2340,West Ham,Chelsea,5.61,4.33,1.58,D,1.6,1.6,1.0,1.0,6.0
2341,Arsenal,Watford,1.47,4.77,6.41,H,0.8,0.8,1.2,2.8,5.0
2342,Chelsea,Liverpool,2.81,3.52,2.49,D,1.6,0.8,1.0,2.2,5.0
2343,Everton,Fulham,1.74,3.99,4.58,H,1.4,1.2,2.0,1.2,5.0
2344,Huddersfield,Tottenham,7.61,4.48,1.46,A,1.6,1.4,1.0,0.0,5.0
2345,Man City,Brighton,1.09,11.16,27.87,H,0.6,0.6,2.4,2.8,5.0
2346,Newcastle,Leicester,2.56,3.22,2.93,A,1.8,1.4,3.4,1.2,5.0
2347,West Ham,Man United,4.41,3.71,1.84,H,1.2,0.8,1.0,0.8,5.0
2348,Wolves,Southampton,1.82,3.54,4.79,H,1.0,1.4,1.2,1.4,5.0
2349,Cardiff,Burnley,2.56,3.06,3.09,A,0.6,2.2,2.2,0.8,6.0
2350,Bournemouth,Crystal Palace,2.25,3.43,3.24,H,1.2,1.2,0.6,1.8,2.0
2351,Brighton,West Ham,2.67,3.26,2.8,H,1.4,1.4,2.4,1.6,3.0
2352,Burnley,Huddersfield,2.12,3.06,4.11,D,0.8,1.4,2.2,1.2,6.0
2353,Crystal Palace,Wolves,2.92,3.18,2.6,A,0.6,0.8,2.0,1.4,6.0
2354,Leicester,Everton,2.19,3.4,3.44,A,1.4,1.2,1.8,1.8,6.0
2355,Man United,Newcastle,1.45,4.44,7.86,H,0.4,1.2,1.0,1.2,6.0
2356,Tottenham,Cardiff,1.23,6.51,13.14,H,0.2,1.4,2.6,2.4,6.0
2357,Watford,Bournemouth,2.13,3.55,3.45,A,1.0,1.0,2.0,1.8,6.0
2358,Fulham,Arsenal,4.85,4.31,1.66,A,1.8,2.0,1.8,1.2,1.0
2359,Liverpool,Man City,2.52,3.54,2.77,D,2.6,0.0,0.4,2.4,1.0
2360,Southampton,Chelsea,5.75,4.07,1.61,A,1.2,1.2,0.8,1.0,1.0
2361,Bournemouth,Southampton,2.03,3.58,3.69,D,0.8,1.0,1.4,2.2,5.0
2362,Cardiff,Fulham,2.46,3.42,2.91,H,1.4,2.4,2.6,0.8,5.0
2363,Chelsea,Man United,1.73,3.86,4.94,D,1.4,1.0,1.4,2.2,5.0
2364,Huddersfield,Liverpool,11.1,5.18,1.31,A,1.4,1.4,0.8,0.0,5.0
2365,Man City,Burnley,1.08,12.2,30.98,H,0.8,0.6,2.2,3.2,5.0
2366,Newcastle,Brighton,2.19,3.16,3.71,A,0.4,1.6,2.2,1.2,5.0
2367,West Ham,Tottenham,4.02,3.8,1.89,A,2.0,1.0,0.8,1.4,5.0
2368,Wolves,Watford,1.74,3.63,5.18,A,0.8,1.2,1.4,1.4,5.0
2369,Everton,Crystal Palace,1.86,3.56,4.49,H,1.4,1.2,1.0,1.6,6.0
2370,Arsenal,Leicester,1.53,4.45,5.99,H,2.2,0.6,2.4,2.4,0.0
2371,Brighton,Wolves,3.15,3.13,2.46,H,0.6,1.2,1.0,1.6,5.0
2372,Fulham,Bournemouth,2.85,3.69,2.38,A,1.6,2.8,1.6,1.2,5.0
2373,Leicester,West Ham,2.11,3.4,3.64,D,1.2,1.2,1.8,2.0,5.0
2374,Liverpool,Cardiff,1.11,10.13,26.13,H,0.2,0.0,2.0,2.4,5.0
2375,Southampton,Newcastle,2.11,3.27,3.8,D,0.6,1.6,1.2,0.6,5.0
2376,Watford,Huddersfield,1.75,3.65,5.1,H,1.0,1.6,2.4,1.4,5.0
2377,Burnley,Chelsea,10.06,4.84,1.36,A,1.6,1.6,0.8,1.4,6.0
2378,Crystal Palace,Arsenal,4.39,4.07,1.76,D,2.6,1.0,1.4,0.4,6.0
2379,Man United,Everton,1.73,3.8,4.93,H,1.4,1.4,2.0,1.4,6.0
2380,Tottenham,Man City,4.51,4.1,1.72,A,1.8,1.4,0.2,2.2,0.0
2381,Arsenal,Liverpool,3.67,3.77,1.98,D,1.6,0.8,0.6,2.0,6.0
2382,Bournemouth,Man United,3.54,3.57,2.1,A,1.8,1.0,1.8,2.0,6.0
2383,Cardiff,Leicester,3.65,3.31,2.15,A,1.6,2.4,2.0,1.4,6.0
2384,Everton,Brighton,1.59,3.94,6.28,H,0.6,1.0,1.4,1.8,6.0
2385,Newcastle,Watford,2.69,3.19,2.79,H,1.2,1.8,1.0,0.6,6.0
2386,West Ham,Burnley,1.74,3.68,5.1,H,0.8,1.0,2.2,0.8,6.0
2387,Wolves,Tottenham,3.05,3.33,2.41,A,1.8,1.0,0.6,1.2,6.0
2388,Chelsea,Crystal Palace,1.27,6.07,11.34,H,1.0,1.2,1.2,2.4,2.0
2389,Man City,Southampton,1.11,9.93,24.64,H,0.6,0.4,1.4,3.6,2.0
2390,Huddersfield,Fulham,2.28,3.35,3.25,H,1.0,1.4,3.0,0.0,4.0
2391,Cardiff,Brighton,2.56,3.11,3.05,H,0.8,2.6,1.6,1.4,3.0
2392,Crystal Palace,Tottenham,4.34,3.67,1.86,A,1.8,1.4,1.0,0.4,3.0
2393,Huddersfield,West Ham,3.39,3.21,2.3,D,1.0,0.8,2.0,0.2,3.0
2394,Leicester,Burnley,1.49,4.28,7.24,D,1.2,1.2,3.0,1.6,3.0
2395,Newcastle,Bournemouth,2.81,3.33,2.59,H,1.8,1.4,1.4,0.6,3.0
2396,Southampton,Watford,2.47,3.28,3.0,D,1.2,1.4,1.0,0.6,3.0
2397,Arsenal,Wolves,1.65,4.11,5.19,D,0.6,0.6,0.8,2.2,6.0
2398,Chelsea,Everton,1.42,4.89,7.45,D,1.4,1.0,1.8,2.4,6.0
2399,Liverpool,Fulham,1.11,10.48,23.87,H,0.8,0.2,2.6,2.4,6.0
2400,Man City,Man United,1.39,5.14,7.77,H,1.8,0.4,1.4,3.6,6.0
2401,Brighton,Leicester,2.87,3.18,2.63,D,1.6,1.2,1.6,1.6,5.0
2402,Everton,Cardiff,1.42,4.66,8.12,H,0.4,1.0,2.2,2.0,5.0
2403,Fulham,Southampton,2.61,3.35,2.77,H,0.6,2.6,2.2,1.2,5.0
2404,Man United,Crystal Palace,1.4,4.81,8.13,D,0.8,1.6,1.8,1.6,5.0
2405,Tottenham,Chelsea,2.78,3.42,2.56,H,2.4,1.6,0.2,2.0,5.0
2406,Watford,Liverpool,6.03,4.28,1.55,A,1.4,1.6,0.8,1.6,5.0
2407,West Ham,Man City,11.55,6.3,1.25,A,1.8,1.0,0.2,1.4,5.0
2408,Bournemouth,Arsenal,3.5,3.77,2.03,A,2.8,1.4,1.8,1.8,6.0
2409,Wolves,Huddersfield,1.49,4.08,7.75,A,0.8,1.2,2.8,1.2,6.0
2410,Burnley,Newcastle,2.84,3.1,2.7,A,0.6,2.0,1.0,1.2,0.0
2411,Cardiff,Wolves,3.64,3.2,2.21,H,0.8,2.2,0.6,1.4,4.0
2412,Crystal Palace,Burnley,1.62,3.82,6.21,H,0.8,1.2,2.2,0.4,4.0
2413,Huddersfield,Brighton,2.47,2.97,3.31,A,1.0,1.0,1.8,0.4,4.0
2414,Leicester,Watford,2.25,3.3,3.4,H,0.8,1.2,1.0,1.2,4.0
2415,Man City,Bournemouth,1.11,10.11,22.4,H,1.6,0.4,1.6,3.8,4.0
2416,Newcastle,West Ham,2.47,3.25,3.03,A,1.2,1.2,1.4,0.8,4.0
2417,Southampton,Man United,4.2,3.53,1.92,D,1.6,1.6,2.0,0.8,4.0
2418,Arsenal,Tottenham,2.56,3.57,2.69,H,1.8,0.6,0.6,1.8,0.0
2419,Chelsea,Fulham,1.18,7.65,15.63,H,0.4,1.0,2.6,2.0,0.0
2420,Liverpool,Everton,1.39,4.94,8.28,H,1.0,0.2,1.4,2.0,0.0
2421,Bournemouth,Huddersfield,1.69,3.77,5.45,H,1.0,1.4,1.6,1.6,3.0
2422,Brighton,Crystal Palace,2.9,3.06,2.72,H,0.6,1.0,1.4,1.2,3.0
2423,Watford,Man City,10.09,5.8,1.3,A,2.2,2.0,0.2,1.2,3.0
2424,West Ham,Cardiff,1.65,3.95,5.55,H,0.4,1.6,2.0,1.4,3.0
2425,Burnley,Liverpool,11.64,5.7,1.28,A,1.6,1.8,0.6,1.2,5.0
2426,Everton,Newcastle,1.58,3.9,6.4,D,1.0,0.8,1.2,2.0,5.0
2427,Fulham,Leicester,2.97,3.43,2.41,D,1.4,2.6,1.6,1.8,5.0
2428,Man United,Arsenal,2.4,3.48,2.93,D,2.8,1.4,1.4,1.2,5.0
2429,Tottenham,Southampton,1.37,4.96,8.82,H,0.6,1.0,2.8,1.6,5.0
2430,Wolves,Chelsea,4.7,3.71,1.78,H,2.0,1.4,0.8,1.0,5.0
2431,Arsenal,Huddersfield,1.28,5.88,11.2,H,1.0,1.0,1.8,2.2,6.0
2432,Bournemouth,Liverpool,5.53,4.33,1.59,A,1.8,1.2,0.6,1.2,6.0
2433,Burnley,Brighton,2.84,3.08,2.73,H,1.0,2.0,1.6,1.4,6.0
2434,Cardiff,Southampton,2.86,3.21,2.62,H,0.8,1.4,2.8,1.8,6.0
2435,Chelsea,Man City,3.85,3.67,1.95,H,2.4,0.8,0.2,1.6,6.0
2436,Leicester,Tottenham,3.79,3.55,2.0,A,1.8,0.8,1.2,1.4,6.0
2437,Man United,Fulham,1.35,5.24,9.11,H,0.4,1.2,2.4,1.6,6.0
2438,West Ham,Crystal Palace,2.26,3.34,3.32,H,0.6,1.8,2.0,2.0,6.0
2439,Newcastle,Wolves,2.91,3.08,2.65,A,0.8,1.4,1.0,0.6,2.0
2440,Everton,Watford,1.75,3.74,4.77,D,0.6,0.4,1.2,2.0,4.0
2441,Crystal Palace,Leicester,2.64,3.12,2.92,H,1.2,0.8,1.0,0.8,5.0
2442,Fulham,West Ham,2.9,3.51,2.42,A,1.6,2.4,0.8,1.2,5.0
2443,Huddersfield,Newcastle,2.63,3.01,3.05,A,1.0,1.2,1.0,0.6,5.0
2444,Man City,Everton,1.22,6.83,12.85,H,0.6,0.6,1.2,3.8,5.0
2445,Tottenham,Burnley,1.18,7.45,16.85,H,0.8,1.0,2.4,1.6,5.0
2446,Watford,Cardiff,1.64,3.87,5.81,H,0.6,2.2,2.6,1.0,5.0
2447,Wolves,Bournemouth,1.96,3.51,4.09,H,1.8,1.6,1.8,1.2,5.0
2448,Brighton,Chelsea,7.4,4.31,1.48,A,1.8,0.8,1.0,1.4,6.0
2449,Liverpool,Man United,1.54,4.31,6.29,H,1.6,0.2,2.2,2.0,6.0
2450,Southampton,Arsenal,3.84,3.8,1.93,H,2.6,1.6,1.4,1.0,6.0
2451,Wolves,Liverpool,6.61,3.97,1.58,A,2.4,1.6,0.4,1.2,4.0
2452,Arsenal,Burnley,1.24,6.29,13.63,H,0.4,1.0,2.4,2.0,5.0
2453,Bournemouth,Brighton,1.91,3.54,4.27,H,1.0,1.8,1.4,0.8,5.0
2454,Cardiff,Man United,6.06,4.05,1.59,A,1.6,1.0,2.2,1.8,5.0
2455,Chelsea,Leicester,1.33,5.23,10.39,A,0.8,0.6,1.2,1.8,5.0
2456,Huddersfield,Southampton,3.05,3.07,2.58,A,0.8,1.0,2.6,0.6,5.0
2457,Man City,Crystal Palace,1.14,8.79,19.89,A,0.8,0.8,2.2,4.0,5.0
2458,Newcastle,Fulham,1.99,3.52,3.94,D,0.6,1.4,2.6,0.8,5.0
2459,West Ham,Watford,2.33,3.48,3.07,A,1.0,2.0,1.2,2.0,5.0
2460,Everton,Tottenham,3.19,3.42,2.29,A,1.8,0.8,1.2,1.8,6.0
2461,Brighton,Arsenal,5.04,3.84,1.71,D,2.6,0.8,1.8,1.4,2.0
2462,Burnley,Everton,4.33,3.44,1.93,A,0.8,2.0,1.4,0.8,2.0
2463,Crystal Palace,Cardiff,1.65,3.92,5.59,D,0.8,0.8,2.4,1.0,2.0
2464,Fulham,Wolves,3.19,3.28,2.36,D,1.0,2.6,1.0,1.0,2.0
2465,Leicester,Man City,9.0,5.13,1.36,H,1.4,1.0,0.6,0.8,2.0
2466,Liverpool,Newcastle,1.16,8.05,17.73,H,1.2,0.4,1.0,2.0,2.0
2467,Man United,Huddersfield,1.23,6.34,13.66,H,0.8,1.2,1.4,2.2,2.0
2468,Tottenham,Bournemouth,1.35,5.23,9.12,H,1.8,0.6,1.4,1.6,2.0
2469,Watford,Chelsea,4.89,3.8,1.74,A,2.2,2.2,1.2,1.4,2.0
2470,Southampton,West Ham,2.25,3.46,3.24,A,1.4,1.6,0.6,1.2,3.0
2471,Brighton,Everton,3.44,3.36,2.21,H,1.4,1.0,1.4,1.4,5.0
2472,Fulham,Huddersfield,2.06,3.27,3.97,H,0.8,1.8,1.8,1.0,5.0
2473,Leicester,Cardiff,1.57,4.13,6.18,A,0.8,0.8,2.2,1.0,5.0
2474,Liverpool,Arsenal,1.49,4.74,6.25,H,1.8,0.4,1.8,2.8,5.0
2475,Tottenham,Wolves,1.36,5.01,9.16,A,1.0,0.6,1.2,2.4,5.0
2476,Watford,Newcastle,1.81,3.67,4.59,D,0.8,1.8,1.2,1.6,5.0
2477,Burnley,West Ham,3.25,3.4,2.27,H,1.8,2.8,0.6,0.8,6.0
2478,Crystal Palace,Chelsea,4.96,3.8,1.73,A,2.0,0.6,1.4,1.0,6.0
2479,Man United,Bournemouth,1.36,5.26,8.67,H,1.0,1.0,2.4,2.2,6.0
2480,Southampton,Man City,9.54,5.47,1.33,A,1.6,1.4,1.0,1.4,6.0
2481,Arsenal,Fulham,1.34,5.44,8.84,H,0.2,1.0,1.8,2.0,1.0
2482,Cardiff,Tottenham,6.95,4.43,1.49,A,2.8,1.6,1.6,1.2,1.0
2483,Everton,Leicester,2.01,3.46,3.94,A,0.8,2.0,0.6,1.8,1.0
2484,Bournemouth,Watford,2.55,3.48,2.75,D,1.0,1.8,1.2,1.2,4.0
2485,Chelsea,Southampton,1.27,5.94,11.58,D,1.4,0.4,2.8,1.4,4.0
2486,Huddersfield,Burnley,2.15,3.12,3.92,A,0.6,1.4,2.0,0.8,4.0
2487,Newcastle,Man United,5.78,4.22,1.58,A,2.2,1.2,2.0,0.8,4.0
2488,West Ham,Brighton,1.96,3.56,3.96,D,0.8,2.2,1.8,2.0,4.0
2489,Wolves,Crystal Palace,2.0,3.33,4.13,A,1.4,1.6,2.2,1.2,4.0
2490,Man City,Liverpool,2.04,3.79,3.45,H,2.6,1.4,0.4,3.4,4.0
2491,Brighton,Liverpool,10.09,5.39,1.32,A,2.6,1.0,0.6,1.4,6.0
2492,Burnley,Fulham,2.37,3.25,3.22,H,0.4,2.0,2.4,1.2,6.0
2493,Cardiff,Huddersfield,2.25,3.17,3.56,D,0.8,2.0,1.4,1.2,6.0
2494,Chelsea,Newcastle,1.23,6.35,14.63,H,1.0,0.2,1.4,0.8,6.0
2495,Crystal Palace,Watford,2.23,3.35,3.4,A,1.6,0.4,1.6,0.6,6.0
2496,Leicester,Southampton,1.94,3.48,4.24,A,1.2,0.8,1.6,0.8,6.0
2497,West Ham,Arsenal,3.43,3.8,2.06,H,1.6,2.2,2.4,1.6,6.0
2498,Everton,Bournemouth,1.76,3.89,4.64,H,0.6,2.0,3.2,1.2,6.0
2499,Tottenham,Man United,2.06,3.64,3.58,A,2.2,1.0,1.8,2.6,6.0
2500,Man City,Wolves,1.19,7.34,15.63,H,1.6,1.4,1.2,2.6,0.0
2501,Arsenal,Chelsea,3.01,3.54,2.34,H,1.4,1.0,1.4,2.6,5.0
